"Row.Labels","Feeding.habits","event_duration_seconds","low_frequency_hertz","high_frequency_hertz","common_name_tags","tag_number","other_tags","event_start_date_australia_brisbane_10_00","event_start_time_australia_brisbane_10_00","listen_url","long","lat","treatment","point_name"
"horsfields bronze cuckoo","insectivore",3.456,2203.125,4453.125,"104:Horsfield's Bronze-Cuckoo","104","","2017-09-16","07:17:56","http://api.ecosounds.org/listen/463204?start=3750&end=3780",145.513344,-27.968159,"regrowth","regrowth_mulga3"
"horsfields bronze cuckoo","insectivore",1.152,1593.75,10125,"104:Horsfield's Bronze-Cuckoo","104","","2017-09-12","08:37:08","http://api.ecosounds.org/listen/463210?start=8220&end=8250",145.513344,-27.968159,"regrowth","regrowth_mulga3"
"horsfields bronze cuckoo","insectivore",1.856,2156.25,4968.75,"104:Horsfield's Bronze-Cuckoo","104","","2017-09-10","08:46:11","http://api.ecosounds.org/listen/463216?start=8640&end=8670",145.513344,-27.968159,"regrowth","regrowth_mulga3"
"horsfields bronze cuckoo","insectivore",1.92,2390.625,4968.75,"104:Horsfield's Bronze-Cuckoo","104","","2017-09-10","08:43:04","http://api.ecosounds.org/listen/463216?start=8460&end=8490",145.513344,-27.968159,"regrowth","regrowth_mulga3"
"horsfields bronze cuckoo","insectivore",7.936,2203.125,5390.625,"104:Horsfield's Bronze-Cuckoo","104","","2017-09-10","07:20:21","http://api.ecosounds.org/listen/463216?start=3480&end=3510",145.513344,-27.968159,"regrowth","regrowth_mulga3"
"horsfields bronze cuckoo","insectivore",6.6773,1875,4828.125,"104:Horsfield's Bronze-Cuckoo","104","","2017-09-07","09:12:12","http://api.ecosounds.org/listen/463206?start=10020&end=10050",145.513344,-27.968159,"regrowth","regrowth_mulga3"
"horsfields bronze cuckoo","insectivore",3.456,2531.25,5203.125,"104:Horsfield's Bronze-Cuckoo","104","","2017-09-01","08:18:37","http://api.ecosounds.org/listen/463192?start=6390&end=6420",145.513344,-27.968159,"regrowth","regrowth_mulga3"
"horsfields bronze cuckoo","insectivore",1.472,1734.375,4125,"104:Horsfield's Bronze-Cuckoo","104","","2017-08-29","08:12:17","http://api.ecosounds.org/listen/463200?start=5820&end=5850",145.513344,-27.968159,"regrowth","regrowth_mulga3"
"jacky winter","insectivore",10.7947,1687.5,4406.25,"107:Jacky Winter","107","","2017-09-25","07:41:00","http://api.ecosounds.org/listen/463221?start=5820&end=5850",145.525884,-27.992356,"intermediate","int_growth1"
"jacky winter","insectivore",3.584,1875,4828.125,"107:Jacky Winter","107","","2017-09-25","08:25:35","http://api.ecosounds.org/listen/462997?start=8490&end=8520",145.537262,-27.956989,"intermediate","int_growth3"
"jacky winter","insectivore",2.9867,1734.375,4546.875,"107:Jacky Winter","107","","2017-09-10","09:09:47","http://api.ecosounds.org/listen/463014?start=10050&end=10080",145.537262,-27.956989,"intermediate","int_growth3"
"jacky winter","insectivore",3.328,1921.875,4406.25,"107:Jacky Winter","107","","2017-09-08","07:26:10","http://api.ecosounds.org/listen/460862?start=3720&end=3750",145.57821,-27.958167,"old","old_mulga1"
"jacky winter","insectivore",4.288,1640.625,4359.375,"107:Jacky Winter","107","","2017-09-08","06:29:33","http://api.ecosounds.org/listen/463113?start=330&end=360",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",2.752,2109.375,4265.625,"107:Jacky Winter","107","","2017-09-07","08:16:44","http://api.ecosounds.org/listen/463140?start=6690&end=6720",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",3.2427,2062.5,4125,"107:Jacky Winter","107","","2017-09-21","07:46:38","http://api.ecosounds.org/listen/463104?start=5850&end=5880",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",3.776,1593.75,4171.875,"107:Jacky Winter","107","","2017-09-16","06:24:15","http://api.ecosounds.org/listen/463124?start=540&end=570",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",2.816,2109.375,4078.125,"107:Jacky Winter","107","","2017-09-16","06:20:07","http://api.ecosounds.org/listen/463124?start=300&end=330",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",2.3467,1921.875,4171.875,"107:Jacky Winter","107","","2017-09-08","08:10:23","http://api.ecosounds.org/listen/463113?start=6360&end=6390",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",2.624,2156.25,3796.875,"107:Jacky Winter","107","","2017-09-08","07:22:19","http://api.ecosounds.org/listen/463113?start=3480&end=3510",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",2.8587,1875,4453.125,"107:Jacky Winter","107","","2017-09-07","08:11:03","http://api.ecosounds.org/listen/463140?start=6360&end=6390",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",2.752,1593.75,3375,"107:Jacky Winter","107","","2017-09-07","07:02:14","http://api.ecosounds.org/listen/463140?start=2220&end=2250",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",2.0907,2343.75,3984.375,"107:Jacky Winter","107","","2017-09-05","08:52:08","http://api.ecosounds.org/listen/463131?start=8640&end=8670",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",3.9253,2343.75,3656.25,"107:Jacky Winter","107","","2017-09-05","07:32:24","http://api.ecosounds.org/listen/463131?start=3840&end=3870",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",2.048,1875,3984.375,"107:Jacky Winter","107","","2017-09-05","07:05:27","http://api.ecosounds.org/listen/463131?start=2220&end=2250",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",2.7094,1546.875,3609.375,"107:Jacky Winter","107","","2017-09-02","08:55:04","http://api.ecosounds.org/listen/463123?start=8640&end=8670",145.598853,-27.985068,"old","old_mulga2"
"jacky winter","insectivore",1.92,1828.125,4218.75,"107:Jacky Winter","107","","2017-09-25","06:09:57","http://api.ecosounds.org/listen/462934?start=330&end=360",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.9866,1921.875,3890.625,"107:Jacky Winter","107","","2017-09-08","07:08:20","http://api.ecosounds.org/listen/462943?start=2640&end=2670",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.1333,2296.875,3750,"107:Jacky Winter","107","","2017-09-05","06:37:44","http://api.ecosounds.org/listen/462929?start=570&end=600",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.2613,2250,4031.25,"107:Jacky Winter","107","","2017-09-04","09:28:51","http://api.ecosounds.org/listen/462955?start=10770&end=10800",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.0907,2156.25,3750,"107:Jacky Winter","107","","2017-09-25","07:50:05","http://api.ecosounds.org/listen/462934?start=6360&end=6390",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",3.136,2437.5,4218.75,"107:Jacky Winter","107","","2017-09-25","07:26:37","http://api.ecosounds.org/listen/462934?start=4950&end=4980",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.24,2343.75,4875,"107:Jacky Winter","107","","2017-09-18","07:50:35","http://api.ecosounds.org/listen/462935?start=5850&end=5880",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",3.6267,2250,3843.75,"107:Jacky Winter","107","","2017-09-18","07:17:39","http://api.ecosounds.org/listen/462935?start=3870&end=3900",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.496,2109.375,3515.625,"107:Jacky Winter","107","","2017-09-08","07:22:25","http://api.ecosounds.org/listen/462943?start=3480&end=3510",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.8373,1921.875,4078.125,"107:Jacky Winter","107","","2017-09-07","08:25:27","http://api.ecosounds.org/listen/462959?start=7200&end=7230",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",3.136,2625,4171.875,"107:Jacky Winter","107","","2017-09-07","08:02:09","http://api.ecosounds.org/listen/462959?start=5820&end=5850",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.816,2109.375,4125,"107:Jacky Winter","107","","2017-09-05","07:05:18","http://api.ecosounds.org/listen/462929?start=2220&end=2250",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",0.9814,1359.375,4500,"107:Jacky Winter","107","","2017-09-04","08:20:29","http://api.ecosounds.org/listen/462955?start=6660&end=6690",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.7307,1734.375,4218.75,"107:Jacky Winter","107","","2017-09-04","08:15:22","http://api.ecosounds.org/listen/462955?start=6360&end=6390",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",4.2027,2203.125,4453.125,"107:Jacky Winter","107","","2017-09-04","07:51:12","http://api.ecosounds.org/listen/462955?start=4920&end=4950",145.557665,-28.007207,"old","old_mulga3"
"jacky winter","insectivore",2.56,1453.125,4921.875,"107:Jacky Winter","107","","2017-09-07","07:27:26","http://api.ecosounds.org/listen/463206?start=3720&end=3750",145.513344,-27.968159,"regrowth","regrowth_mulga3"
"little friarbird","no",3.0933,468.75,3093.75,"117:Little Friarbird","117","","2017-09-07","07:09:51","http://api.ecosounds.org/listen/462982?start=2670&end=2700",145.524935,-27.97545,"regrowth","regrowth_mulga1"
"magpie lark","insectivore",1.6854,1687.5,5484.375,"1467:Magpie Lark","1467","","2017-09-25","07:45:42","http://api.ecosounds.org/listen/463221?start=6090&end=6120",145.525884,-27.992356,"intermediate","int_growth1"
"magpie lark","insectivore",2.624,1968.75,2953.125,"1467:Magpie Lark","1467","","2017-09-08","07:08:35","http://api.ecosounds.org/listen/463249?start=2670&end=2700",145.525884,-27.992356,"intermediate","int_growth1"
"magpie lark","insectivore",2.944,1453.125,3609.375,"1467:Magpie Lark","1467","","2017-09-08","06:33:26","http://api.ecosounds.org/listen/463249?start=540&end=570",145.525884,-27.992356,"intermediate","int_growth1"
"magpie lark","insectivore",2.9227,1640.625,6046.875,"1467:Magpie Lark","1467","","2017-09-16","07:13:37","http://api.ecosounds.org/listen/462973?start=3510&end=3540",145.524935,-27.97545,"regrowth","regrowth_mulga1"
"major mitchells cockatoo","omnivore",1.472,234.375,3750,"1092:Major Mitchell's Cockatoo","1092","","2017-09-25","07:06:44","http://api.ecosounds.org/listen/463221?start=3750&end=3780",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",1.4293,328.125,2484.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","06:27:17","http://api.ecosounds.org/listen/463225?start=840&end=870",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",1.4933,0,4734.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","06:18:00","http://api.ecosounds.org/listen/463225?start=300&end=330",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",1.984,281.25,5296.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-10","06:43:54","http://api.ecosounds.org/listen/463240?start=1290&end=1320",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",4.4587,0,3421.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-10","06:36:05","http://api.ecosounds.org/listen/463240?start=840&end=870",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",1.8773,328.125,3046.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-07","06:39:37","http://api.ecosounds.org/listen/463244?start=870&end=900",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",6.4426,656.25,3046.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-07","06:34:00","http://api.ecosounds.org/listen/463244?start=540&end=570",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",5.5466,187.5,3656.25,"1092:Major Mitchell's Cockatoo","1092","","2017-09-04","06:34:32","http://api.ecosounds.org/listen/463234?start=330&end=360",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",3.392,93.75,2484.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-02","07:35:50","http://api.ecosounds.org/listen/463223?start=3870&end=3900",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",1.344,421.875,3609.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-01","06:53:11","http://api.ecosounds.org/listen/463239?start=1260&end=1290",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",6.1227,234.375,3093.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-01","06:41:00","http://api.ecosounds.org/listen/463239?start=540&end=570",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",11.0933,328.125,2718.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-01","06:37:47","http://api.ecosounds.org/listen/463239?start=330&end=360",145.525884,-27.992356,"intermediate","int_growth1"
"major mitchells cockatoo","omnivore",1.408,0,2578.125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-10","07:06:45","http://api.ecosounds.org/listen/463026?start=2670&end=2700",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",1.408,656.25,3468.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-04","06:34:47","http://api.ecosounds.org/listen/463024?start=330&end=360",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",1.728,281.25,4125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","08:04:52","http://api.ecosounds.org/listen/463053?start=6690&end=6720",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",0.8534,234.375,3000,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","06:18:29","http://api.ecosounds.org/listen/463053?start=300&end=330",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",6.144,375,3562.5,"1092:Major Mitchell's Cockatoo","1092","","2017-09-08","06:45:53","http://api.ecosounds.org/listen/463020?start=1290&end=1320",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",6.4214,703.125,4968.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-08","06:38:00","http://api.ecosounds.org/listen/463020?start=840&end=870",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",1.088,46.875,4171.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-08","06:29:41","http://api.ecosounds.org/listen/463020?start=330&end=360",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",2.688,515.625,2765.625,"1092:Major Mitchell's Cockatoo","1092","","2017-09-07","06:34:51","http://api.ecosounds.org/listen/463028?start=570&end=600",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",7.4667,46.875,2250,"1092:Major Mitchell's Cockatoo","1092","","2017-09-05","07:05:05","http://api.ecosounds.org/listen/463023?start=2220&end=2250",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",1.0027,46.875,1875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-02","06:36:44","http://api.ecosounds.org/listen/463019?start=330&end=360",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",5.184,562.5,3000,"1092:Major Mitchell's Cockatoo","1092","","2017-09-01","06:41:10","http://api.ecosounds.org/listen/463042?start=540&end=570",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",1.5786,656.25,9281.25,"1092:Major Mitchell's Cockatoo","1092","","2017-08-30","06:43:04","http://api.ecosounds.org/listen/463021?start=540&end=570",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",2.5173,328.125,3609.375,"1092:Major Mitchell's Cockatoo","1092","","2017-08-30","06:34:49","http://api.ecosounds.org/listen/463021?start=30&end=60",145.528043,-27.984654,"intermediate","int_growth2"
"major mitchells cockatoo","omnivore",1.3653,562.5,3328.125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","06:57:01","http://api.ecosounds.org/listen/462986?start=2640&end=2670",145.537262,-27.956989,"intermediate","int_growth3"
"major mitchells cockatoo","omnivore",1.472,750,2625,"1092:Major Mitchell's Cockatoo","1092","","2017-08-30","06:43:00","http://api.ecosounds.org/listen/463016?start=540&end=570",145.537262,-27.956989,"intermediate","int_growth3"
"major mitchells cockatoo","omnivore",1.152,421.875,6046.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-05","07:50:57","http://api.ecosounds.org/listen/460879?start=4950&end=4980",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",0.8534,140.625,9843.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-02","07:53:31","http://api.ecosounds.org/listen/460864?start=4950&end=4980",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",1.3653,515.625,3328.125,"1092:Major Mitchell's Cockatoo","1092","","2017-08-29","06:44:18","http://api.ecosounds.org/listen/460863?start=540&end=570",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",4.032,281.25,2812.5,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","09:02:01","http://api.ecosounds.org/listen/460870?start=10020&end=10050",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",1.2374,421.875,11531.25,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","08:32:56","http://api.ecosounds.org/listen/460870?start=8250&end=8280",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",0.704,187.5,9281.25,"1092:Major Mitchell's Cockatoo","1092","","2017-08-30","06:43:18","http://api.ecosounds.org/listen/460858?start=540&end=570",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",1.2586,234.375,11718.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","07:15:06","http://api.ecosounds.org/listen/460859?start=3720&end=3750",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",1.2373,187.5,8296.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-12","06:57:41","http://api.ecosounds.org/listen/460881?start=2250&end=2280",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",1.088,46.875,9000,"1092:Major Mitchell's Cockatoo","1092","","2017-09-07","09:24:00","http://api.ecosounds.org/listen/460854?start=10740&end=10770",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",0.9814,609.375,8343.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-07","09:12:42","http://api.ecosounds.org/listen/460854?start=10050&end=10080",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",2.816,468.75,11671.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-04","06:38:06","http://api.ecosounds.org/listen/460865?start=540&end=570",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",3.3707,46.875,9000,"1092:Major Mitchell's Cockatoo","1092","","2017-09-01","07:16:18","http://api.ecosounds.org/listen/460866?start=2640&end=2670",145.57821,-27.958167,"old","old_mulga1"
"major mitchells cockatoo","omnivore",2.8373,515.625,3187.5,"1092:Major Mitchell's Cockatoo","1092","","2017-09-25","06:25:57","http://api.ecosounds.org/listen/463133?start=1290&end=1320",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.3014,468.75,4125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-25","06:09:31","http://api.ecosounds.org/listen/463133?start=330&end=360",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",2.0053,750,4125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-24","08:06:00","http://api.ecosounds.org/listen/463128?start=7200&end=7230",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.0453,234.375,3656.25,"1092:Major Mitchell's Cockatoo","1092","","2017-09-24","07:57:18","http://api.ecosounds.org/listen/463128?start=6660&end=6690",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",0.704,421.875,3515.625,"1092:Major Mitchell's Cockatoo","1092","","2017-09-24","06:27:58","http://api.ecosounds.org/listen/463128?start=1290&end=1320",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",0.7893,468.75,3421.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-24","06:20:50","http://api.ecosounds.org/listen/463128?start=870&end=900",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",0.6614,187.5,3140.625,"1092:Major Mitchell's Cockatoo","1092","","2017-09-21","06:30:11","http://api.ecosounds.org/listen/463104?start=1260&end=1290",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.408,234.375,3234.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","07:11:01","http://api.ecosounds.org/listen/463114?start=3480&end=3510",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.0027,140.625,2859.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","06:18:01","http://api.ecosounds.org/listen/463114?start=300&end=330",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.1946,93.75,8671.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","08:06:00","http://api.ecosounds.org/listen/463124?start=6660&end=6690",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",2.0907,140.625,3609.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","08:01:01","http://api.ecosounds.org/listen/463124?start=6360&end=6390",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",5.8027,93.75,11250,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","07:56:14","http://api.ecosounds.org/listen/463124?start=6060&end=6090",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",3.8614,375,3421.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","07:52:00","http://api.ecosounds.org/listen/463124?start=5820&end=5850",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",8.128,375,4687.5,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","07:37:03","http://api.ecosounds.org/listen/463124?start=4920&end=4950",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.664,421.875,3046.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","06:36:20","http://api.ecosounds.org/listen/463124?start=1260&end=1290",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",0.8533,328.125,3000,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","06:29:23","http://api.ecosounds.org/listen/463124?start=840&end=870",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",4.7787,93.75,3468.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","06:20:23","http://api.ecosounds.org/listen/463124?start=300&end=330",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",0.832,468.75,1828.125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-12","06:57:05","http://api.ecosounds.org/listen/463130?start=2220&end=2250",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",5.376,46.875,1640.625,"1092:Major Mitchell's Cockatoo","1092","","2017-09-12","06:25:21","http://api.ecosounds.org/listen/463130?start=300&end=330",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.3867,421.875,3796.875,"1092:Major Mitchell's Cockatoo","1092","","2017-09-10","07:24:56","http://api.ecosounds.org/listen/463132?start=3750&end=3780",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.856,562.5,2765.625,"1092:Major Mitchell's Cockatoo","1092","","2017-09-05","07:50:14","http://api.ecosounds.org/listen/463131?start=4920&end=4950",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",6.2293,421.875,5109.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-05","06:37:52","http://api.ecosounds.org/listen/463131?start=570&end=600",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.6,468.75,2484.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-04","08:29:21","http://api.ecosounds.org/listen/463107?start=7200&end=7230",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",0.9387,328.125,3562.5,"1092:Major Mitchell's Cockatoo","1092","","2017-09-04","08:15:23","http://api.ecosounds.org/listen/463107?start=6360&end=6390",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",1.2586,703.125,5484.375,"1092:Major Mitchell's Cockatoo","1092","","2017-09-04","06:34:46","http://api.ecosounds.org/listen/463107?start=330&end=360",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",5.4187,937.5,2953.125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-01","08:53:30","http://api.ecosounds.org/listen/463108?start=8490&end=8520",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",9.5146,515.625,2906.25,"1092:Major Mitchell's Cockatoo","1092","","2017-08-30","07:11:03","http://api.ecosounds.org/listen/463111?start=2220&end=2250",145.598853,-27.985068,"old","old_mulga2"
"major mitchells cockatoo","omnivore",2.944,515.625,3562.5,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","06:50:22","http://api.ecosounds.org/listen/462935?start=2220&end=2250",145.557665,-28.007207,"old","old_mulga3"
"major mitchells cockatoo","omnivore",0.896,328.125,2718.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-16","06:59:43","http://api.ecosounds.org/listen/462946?start=2670&end=2700",145.557665,-28.007207,"old","old_mulga3"
"major mitchells cockatoo","omnivore",3.9893,843.75,3187.5,"1092:Major Mitchell's Cockatoo","1092","","2017-09-12","08:41:05","http://api.ecosounds.org/listen/462933?start=8460&end=8490",145.557665,-28.007207,"old","old_mulga3"
"major mitchells cockatoo","omnivore",4.8427,562.5,3140.625,"1092:Major Mitchell's Cockatoo","1092","","2017-09-12","07:18:05","http://api.ecosounds.org/listen/462933?start=3480&end=3510",145.557665,-28.007207,"old","old_mulga3"
"major mitchells cockatoo","omnivore",4.2026,562.5,2765.625,"1092:Major Mitchell's Cockatoo","1092","","2017-09-10","07:20:32","http://api.ecosounds.org/listen/462953?start=3510&end=3540",145.557665,-28.007207,"old","old_mulga3"
"major mitchells cockatoo","omnivore",1.9627,468.75,1828.125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-10","06:27:30","http://api.ecosounds.org/listen/462953?start=330&end=360",145.557665,-28.007207,"old","old_mulga3"
"major mitchells cockatoo","omnivore",2.496,375,2578.125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-07","06:30:36","http://api.ecosounds.org/listen/462959?start=330&end=360",145.557665,-28.007207,"old","old_mulga3"
"major mitchells cockatoo","omnivore",1.408,375,3843.75,"1092:Major Mitchell's Cockatoo","1092","","2017-09-04","09:28:55","http://api.ecosounds.org/listen/462955?start=10770&end=10800",145.557665,-28.007207,"old","old_mulga3"
"major mitchells cockatoo","omnivore",1.984,890.625,3281.25,"1092:Major Mitchell's Cockatoo","1092","","2017-09-04","08:10:03","http://api.ecosounds.org/listen/462955?start=6060&end=6090",145.557665,-28.007207,"old","old_mulga3"
"major mitchells cockatoo","omnivore",13.952,234.375,3468.75,"1092:Major Mitchell's Cockatoo","1092","","2017-08-30","06:48:45","http://api.ecosounds.org/listen/462952?start=870&end=900",145.524935,-27.97545,"regrowth","regrowth_mulga1"
"major mitchells cockatoo","omnivore",1.1733,562.5,8203.125,"1092:Major Mitchell's Cockatoo","1092","","2017-09-18","06:22:09","http://api.ecosounds.org/listen/463172?start=540&end=570",145.528821,-27.970789,"regrowth","regrowth_mulga2"
